GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON_PLAYER_ID,SEASON_SEASON_ID,SEASON_LEAGUE_ID,SEASON_TEAM_ID,SEASON_TEAM_ABBREVIATION,SEASON_PLAYER_AGE,SEASON_GP,SEASON_GS,SEASON_MIN,SEASON_FGM,SEASON_FGA,SEASON_FG_PCT,SEASON_FG3M,SEASON_FG3A,SEASON_FG3_PCT,SEASON_FTM,SEASON_FTA,SEASON_FT_PCT,SEASON_OREB,SEASON_DREB,SEASON_REB,SEASON_AST,SEASON_STL,SEASON_BLK,SEASON_TOV,SEASON_PF,SEASON_PTS,RECENT_Player_ID,RECENT_MIN,RECENT_FGM,RECENT_FGA,RECENT_FG_PCT,RECENT_FG3M,RECENT_FG3A,RECENT_FG3_PCT,RECENT_FTM,RECENT_FTA,RECENT_FT_PCT,RECENT_OREB,RECENT_DREB,RECENT_REB,RECENT_AST,RECENT_STL,RECENT_BLK,RECENT_TOV,RECENT_PF,RECENT_PTS,RECENT_PLUS_MINUS,RECENT_VIDEO_AVAILABLE,TEAM_GROUP_SET,TEAM_GROUP_VALUE,TEAM_SEASON_YEAR,TEAM_GP,TEAM_W,TEAM_L,TEAM_W_PCT,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_TOV,TEAM_STL,TEAM_BLK,TEAM_BLKA,TEAM_PF,TEAM_PFD,TEAM_PTS,TEAM_PLUS_MINUS,TEAM_GP_RANK,TEAM_W_RANK,TEAM_L_RANK,TEAM_W_PCT_RANK,TEAM_MIN_RANK,TEAM_FGM_RANK,TEAM_FGA_RANK,TEAM_FG_PCT_RANK,TEAM_FG3M_RANK,TEAM_FG3A_RANK,TEAM_FG3_PCT_RANK,TEAM_FTM_RANK,TEAM_FTA_RANK,TEAM_FT_PCT_RANK,TEAM_OREB_RANK,TEAM_DREB_RANK,TEAM_REB_RANK,TEAM_AST_RANK,TEAM_TOV_RANK,TEAM_STL_RANK,TEAM_BLK_RANK,TEAM_BLKA_RANK,TEAM_PF_RANK,TEAM_PFD_RANK,TEAM_PTS_RANK,TEAM_PLUS_MINUS_RANK,OPPONENT_GROUP_SET,OPPONENT_GROUP_VALUE,OPPONENT_SEASON_YEAR,OPPONENT_GP,OPPONENT_W,OPPONENT_L,OPPONENT_W_PCT,OPPONENT_MIN,OPPONENT_FGM,OPPONENT_FGA,OPPONENT_FG_PCT,OPPONENT_FG3M,OPPONENT_FG3A,OPPONENT_FG3_PCT,OPPONENT_FTM,OPPONENT_FTA,OPPONENT_FT_PCT,OPPONENT_OREB,OPPONENT_DREB,OPPONENT_REB,OPPONENT_AST,OPPONENT_TOV,OPPONENT_STL,OPPONENT_BLK,OPPONENT_BLKA,OPPONENT_PF,OPPONENT_PFD,OPPONENT_PTS,OPPONENT_PLUS_MINUS,OPPONENT_GP_RANK,OPPONENT_W_RANK,OPPONENT_L_RANK,OPPONENT_W_PCT_RANK,OPPONENT_MIN_RANK,OPPONENT_FGM_RANK,OPPONENT_FGA_RANK,OPPONENT_FG_PCT_RANK,OPPONENT_FG3M_RANK,OPPONENT_FG3A_RANK,OPPONENT_FG3_PCT_RANK,OPPONENT_FTM_RANK,OPPONENT_FTA_RANK,OPPONENT_FT_PCT_RANK,OPPONENT_OREB_RANK,OPPONENT_DREB_RANK,OPPONENT_REB_RANK,OPPONENT_AST_RANK,OPPONENT_TOV_RANK,OPPONENT_STL_RANK,OPPONENT_BLK_RANK,OPPONENT_BLKA_RANK,OPPONENT_PF_RANK,OPPONENT_PFD_RANK,OPPONENT_PTS_RANK,OPPONENT_PLUS_MINUS_RANK,AGAINT_OPP_Player_ID,AGAINT_OPP_MIN,AGAINT_OPP_FGM,AGAINT_OPP_FGA,AGAINT_OPP_FG_PCT,AGAINT_OPP_FG3M,AGAINT_OPP_FG3A,AGAINT_OPP_FG3_PCT,AGAINT_OPP_FTM,AGAINT_OPP_FTA,AGAINT_OPP_FT_PCT,AGAINT_OPP_OREB,AGAINT_OPP_DREB,AGAINT_OPP_REB,AGAINT_OPP_AST,AGAINT_OPP_STL,AGAINT_OPP_BLK,AGAINT_OPP_TOV,AGAINT_OPP_PF,AGAINT_OPP_PTS,AGAINT_OPP_PLUS_MINUS,AGAINT_OPP_VIDEO_AVAILABLE
22300887,1610612755,PHI,Philadelphia,1628964,Mo Bamba,Mo,C,11.000000:46,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,4.0,4.0,-4.0,1628964.0,2023-24,0.0,1610612755.0,PHI,26.0,57.0,17.0,740.0,97.0,198.0,0.49,25.0,64.0,0.391,34.0,50.0,0.68,77.0,161.0,238.0,41.0,22.0,60.0,39.0,101.0,253.0,1628964.0,16.5,1.5,3.5,0.4585,0.0,0.5,0.0,2.0,2.0,0.5,2.5,4.0,6.5,1.0,0.5,1.0,1.0,1.5,5.0,2.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3404.0,7331.0,0.464,992.0,2733.0,0.363,1597.0,1934.0,0.826,906.0,2616.0,3522.0,2041.0,984.0,694.0,492.0,503.0,1668.0,1519.0,9397.0,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,32.0,50.0,0.39,3961.0,3334.0,7307.0,0.456,1089.0,3010.0,0.362,1293.0,1711.0,0.756,938.0,2675.0,3613.0,2102.0,1076.0,556.0,424.0,409.0,1516.0,1496.0,9050.0,-237.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1628964.0,9.5,2.0,3.0,0.75,0.0,0.0,0.0,1.0,1.5,0.75,1.5,1.5,3.0,0.0,0.5,0.0,0.0,0.5,5.0,-1.5,1.0
22300888,1610612765,DET,Detroit,1641709,Ausar Thompson,Ausar,F,34.000000:26,3.0,7.0,0.429,0.0,2.0,0.0,3.0,4.0,0.75,0.0,6.0,6.0,2.0,0.0,2.0,0.0,0.0,9.0,-8.0,1641709.0,2023-24,0.0,1610612765.0,DET,21.0,63.0,38.0,1583.0,232.0,480.0,0.483,21.0,113.0,0.186,71.0,119.0,0.597,129.0,273.0,402.0,120.0,68.0,59.0,84.0,175.0,556.0,1641709.0,35.0,4.0,10.5,0.3725,1.5,4.5,0.417,2.0,3.0,0.625,1.0,5.5,6.5,2.0,4.0,1.5,1.5,1.5,11.5,-9.0,1.0,Overall,2023-24,2023-24,82.0,14.0,68.0,0.171,3951.0,3353.0,7236.0,0.463,906.0,2602.0,0.348,1398.0,1780.0,0.785,861.0,2692.0,3553.0,2088.0,1248.0,531.0,384.0,490.0,1688.0,1457.0,9010.0,-747.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,46.0,36.0,0.561,3951.0,3266.0,7022.0,0.465,1022.0,2765.0,0.37,1478.0,1806.0,0.818,766.0,2702.0,3468.0,2116.0,1038.0,617.0,280.0,388.0,1415.0,1550.0,9032.0,144.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1641709.0,27.0,1.0,7.0,0.143,1.0,2.0,0.5,1.0,2.0,0.5,3.0,4.0,7.0,3.0,0.0,5.0,2.0,2.0,4.0,-14.0,1.0
22300888,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,F,36.000000:22,5.0,9.0,0.556,1.0,4.0,0.25,2.0,2.0,1.0,2.0,4.0,6.0,2.0,1.0,0.0,0.0,1.0,13.0,-11.0,1630191.0,2023-24,0.0,1610612765.0,DET,23.0,46.0,45.0,1423.0,186.0,382.0,0.487,67.0,175.0,0.383,64.0,85.0,0.753,74.0,231.0,305.0,73.0,17.0,38.0,66.0,99.0,503.0,1630191.0,30.0,5.0,9.5,0.5355,2.5,5.0,0.4519999999999999,0.5,1.0,0.25,1.0,5.5,6.5,2.5,0.0,2.0,1.0,1.5,13.0,-10.0,1.0,Overall,2023-24,2023-24,82.0,14.0,68.0,0.171,3951.0,3353.0,7236.0,0.463,906.0,2602.0,0.348,1398.0,1780.0,0.785,861.0,2692.0,3553.0,2088.0,1248.0,531.0,384.0,490.0,1688.0,1457.0,9010.0,-747.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,46.0,36.0,0.561,3951.0,3266.0,7022.0,0.465,1022.0,2765.0,0.37,1478.0,1806.0,0.818,766.0,2702.0,3468.0,2116.0,1038.0,617.0,280.0,388.0,1415.0,1550.0,9032.0,144.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630191.0,35.0,6.0,11.0,0.545,2.0,3.0,0.667,0.0,0.0,0.0,6.0,8.0,14.0,2.0,0.0,0.0,1.0,3.0,14.0,7.0,1.0
22300888,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,31.000000:55,5.0,5.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,6.0,10.0,3.0,0.0,0.0,2.0,5.0,14.0,-8.0,1631105.0,2023-24,0.0,1610612765.0,DET,20.0,61.0,60.0,1777.0,349.0,564.0,0.619,0.0,4.0,0.0,143.0,181.0,0.79,192.0,517.0,709.0,147.0,33.0,47.0,129.0,192.0,841.0,1631105.0,28.0,4.0,8.0,0.5075,0.0,0.0,0.0,4.5,5.0,0.9285,2.5,4.5,7.0,2.0,0.5,0.5,2.0,4.0,12.5,-17.5,1.0,Overall,2023-24,2023-24,82.0,14.0,68.0,0.171,3951.0,3353.0,7236.0,0.463,906.0,2602.0,0.348,1398.0,1780.0,0.785,861.0,2692.0,3553.0,2088.0,1248.0,531.0,384.0,490.0,1688.0,1457.0,9010.0,-747.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,46.0,36.0,0.561,3951.0,3266.0,7022.0,0.465,1022.0,2765.0,0.37,1478.0,1806.0,0.818,766.0,2702.0,3468.0,2116.0,1038.0,617.0,280.0,388.0,1415.0,1550.0,9032.0,144.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1631105.0,32.0,8.0,11.0,0.727,0.0,0.0,0.0,1.0,3.0,0.333,6.0,8.0,14.0,4.0,0.0,4.0,4.0,4.0,17.0,-4.0,1.0
22300888,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,G,29.000000:14,6.0,15.0,0.4,0.0,5.0,0.0,4.0,5.0,0.8,0.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,16.0,-4.0,1631093.0,2023-24,0.0,1610612765.0,DET,22.0,77.0,61.0,2218.0,417.0,973.0,0.429,124.0,369.0,0.336,227.0,303.0,0.749,86.0,178.0,264.0,296.0,57.0,41.0,190.0,204.0,1185.0,1631093.0,28.0,4.5,14.0,0.313,0.5,7.0,0.0555,4.5,5.0,0.9165,1.0,1.0,2.0,2.0,0.0,0.5,0.5,4.5,14.0,-21.0,1.0,Overall,2023-24,2023-24,82.0,14.0,68.0,0.171,3951.0,3353.0,7236.0,0.463,906.0,2602.0,0.348,1398.0,1780.0,0.785,861.0,2692.0,3553.0,2088.0,1248.0,531.0,384.0,490.0,1688.0,1457.0,9010.0,-747.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,46.0,36.0,0.561,3951.0,3266.0,7022.0,0.465,1022.0,2765.0,0.37,1478.0,1806.0,0.818,766.0,2702.0,3468.0,2116.0,1038.0,617.0,280.0,388.0,1415.0,1550.0,9032.0,144.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1631093.0,17.0,1.0,7.0,0.143,0.0,2.0,0.0,2.0,3.0,0.667,0.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,4.0,-2.0,1.0
22300888,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,33.000000:54,8.0,20.0,0.4,4.0,8.0,0.5,3.0,3.0,1.0,1.0,3.0,4.0,8.0,0.0,0.0,3.0,2.0,23.0,-6.0,1630595.0,2023-24,0.0,1610612765.0,DET,22.0,62.0,62.0,2074.0,524.0,1167.0,0.449,119.0,335.0,0.355,238.0,274.0,0.869,33.0,235.0,268.0,464.0,56.0,22.0,212.0,153.0,1405.0,1630595.0,30.0,5.0,15.5,0.3245,1.5,6.0,0.25,3.5,3.5,0.5,0.0,2.5,2.5,8.5,1.0,0.0,1.0,2.5,15.0,-9.0,1.0,Overall,2023-24,2023-24,82.0,14.0,68.0,0.171,3951.0,3353.0,7236.0,0.463,906.0,2602.0,0.348,1398.0,1780.0,0.785,861.0,2692.0,3553.0,2088.0,1248.0,531.0,384.0,490.0,1688.0,1457.0,9010.0,-747.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,46.0,36.0,0.561,3951.0,3266.0,7022.0,0.465,1022.0,2765.0,0.37,1478.0,1806.0,0.818,766.0,2702.0,3468.0,2116.0,1038.0,617.0,280.0,388.0,1415.0,1550.0,9032.0,144.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630595.0,36.0,13.0,27.0,0.481,4.0,9.0,0.444,0.0,0.0,0.0,0.0,3.0,3.0,9.0,1.0,1.0,3.0,5.0,30.0,-2.0,1.0
22300889,1610612737,ATL,Atlanta,1630180,Saddiq Bey,Saddiq,F,35.000000:54,6.0,15.0,0.4,1.0,7.0,0.143,4.0,4.0,1.0,4.0,5.0,9.0,2.0,1.0,1.0,1.0,0.0,17.0,3.0,1630180.0,2023-24,0.0,1610612737.0,ATL,25.0,63.0,51.0,2062.0,290.0,697.0,0.416,113.0,358.0,0.316,170.0,203.0,0.837,167.0,244.0,411.0,92.0,51.0,11.0,54.0,88.0,863.0,1630180.0,32.5,5.0,11.5,0.3964999999999999,1.0,4.0,0.1665,3.5,3.5,1.0,2.0,2.0,4.0,2.5,0.0,0.0,0.0,1.5,14.5,-5.5,1.0,Overall,2023-24,2023-24,82.0,36.0,46.0,0.439,3971.0,3529.0,7584.0,0.465,1125.0,3092.0,0.364,1520.0,1906.0,0.797,1024.0,2639.0,3663.0,2180.0,1110.0,615.0,369.0,461.0,1522.0,1594.0,9703.0,-179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,50.0,32.0,0.61,3946.0,3385.0,7272.0,0.465,1083.0,2936.0,0.369,1396.0,1789.0,0.78,1039.0,2665.0,3704.0,1998.0,1085.0,612.0,336.0,431.0,1447.0,1565.0,9249.0,376.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630180.0,27.0,4.5,7.0,0.6,1.5,3.5,0.45,0.0,0.0,0.0,0.5,1.0,1.5,1.5,1.0,0.5,1.5,2.5,10.5,7.0,1.0
22300889,1610612737,ATL,Atlanta,1630552,Jalen Johnson,Jalen,F,38.000000:14,12.0,17.0,0.706,2.0,3.0,0.667,0.0,0.0,0.0,1.0,8.0,9.0,7.0,1.0,0.0,1.0,4.0,26.0,23.0,1630552.0,2023-24,0.0,1610612737.0,ATL,22.0,56.0,52.0,1889.0,359.0,702.0,0.511,71.0,200.0,0.355,107.0,147.0,0.728,74.0,414.0,488.0,203.0,67.0,47.0,101.0,133.0,896.0,1630552.0,34.0,4.0,12.0,0.3335,0.5,4.0,0.125,2.0,3.0,0.625,1.5,5.5,7.0,0.5,0.0,1.0,1.5,1.0,10.5,-24.0,1.0,Overall,2023-24,2023-24,82.0,36.0,46.0,0.439,3971.0,3529.0,7584.0,0.465,1125.0,3092.0,0.364,1520.0,1906.0,0.797,1024.0,2639.0,3663.0,2180.0,1110.0,615.0,369.0,461.0,1522.0,1594.0,9703.0,-179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,50.0,32.0,0.61,3946.0,3385.0,7272.0,0.465,1083.0,2936.0,0.369,1396.0,1789.0,0.78,1039.0,2665.0,3704.0,1998.0,1085.0,612.0,336.0,431.0,1447.0,1565.0,9249.0,376.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630552.0,30.5,6.0,8.5,0.7015,2.0,3.0,0.5,0.5,1.5,0.1665,0.0,7.0,7.0,1.0,0.5,1.5,3.0,1.5,14.5,-7.0,1.0
22300889,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,25.000000:29,5.0,11.0,0.455,0.0,0.0,0.0,3.0,4.0,0.75,3.0,6.0,9.0,3.0,0.0,1.0,1.0,2.0,13.0,13.0,203991.0,2023-24,0.0,1610612737.0,ATL,30.0,73.0,73.0,1883.0,353.0,618.0,0.571,0.0,1.0,0.0,130.0,206.0,0.631,335.0,441.0,776.0,91.0,43.0,106.0,74.0,164.0,836.0,203991.0,22.5,3.5,5.5,0.6605,0.0,0.0,0.0,2.0,2.5,0.875,3.5,4.5,8.0,1.5,0.5,2.0,2.5,3.0,9.0,-9.0,1.0,Overall,2023-24,2023-24,82.0,36.0,46.0,0.439,3971.0,3529.0,7584.0,0.465,1125.0,3092.0,0.364,1520.0,1906.0,0.797,1024.0,2639.0,3663.0,2180.0,1110.0,615.0,369.0,461.0,1522.0,1594.0,9703.0,-179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,50.0,32.0,0.61,3946.0,3385.0,7272.0,0.465,1083.0,2936.0,0.369,1396.0,1789.0,0.78,1039.0,2665.0,3704.0,1998.0,1085.0,612.0,336.0,431.0,1447.0,1565.0,9249.0,376.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203991.0,27.0,5.0,8.5,0.65,0.0,0.0,0.0,0.5,2.0,0.25,3.0,5.0,8.0,1.5,1.0,1.5,0.5,2.5,10.5,-15.0,1.0
22300889,1610612737,ATL,Atlanta,203992,Bogdan Bogdanović,Bogdan,G,30.000000:26,1.0,6.0,0.167,1.0,6.0,0.167,2.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0,0.0,5.0,19.0,203992.0,2023-24,0.0,1610612737.0,ATL,31.0,79.0,33.0,2401.0,471.0,1100.0,0.428,240.0,641.0,0.374,151.0,164.0,0.921,53.0,219.0,272.0,247.0,96.0,26.0,112.0,179.0,1333.0,203992.0,33.5,4.0,13.0,0.308,2.0,6.5,0.2875,2.0,2.0,1.0,1.0,3.5,4.5,2.0,0.5,0.0,2.0,1.5,12.0,-23.0,1.0,Overall,2023-24,2023-24,82.0,36.0,46.0,0.439,3971.0,3529.0,7584.0,0.465,1125.0,3092.0,0.364,1520.0,1906.0,0.797,1024.0,2639.0,3663.0,2180.0,1110.0,615.0,369.0,461.0,1522.0,1594.0,9703.0,-179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,50.0,32.0,0.61,3946.0,3385.0,7272.0,0.465,1083.0,2936.0,0.369,1396.0,1789.0,0.78,1039.0,2665.0,3704.0,1998.0,1085.0,612.0,336.0,431.0,1447.0,1565.0,9249.0,376.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203992.0,27.5,7.0,13.0,0.539,4.0,10.0,0.404,4.0,4.0,0.5,0.5,1.5,2.0,3.0,1.5,0.5,1.5,3.5,22.0,5.5,1.0
22300889,1610612737,ATL,Atlanta,1627749,Dejounte Murray,Dejounte,G,36.000000:58,7.0,17.0,0.412,4.0,9.0,0.444,3.0,4.0,0.75,1.0,8.0,9.0,6.0,1.0,0.0,1.0,0.0,21.0,2.0,1627749.0,2023-24,0.0,1610612737.0,ATL,27.0,78.0,78.0,2783.0,672.0,1463.0,0.459,201.0,554.0,0.363,208.0,262.0,0.794,62.0,354.0,416.0,502.0,111.0,24.0,201.0,138.0,1753.0,1627749.0,33.5,9.5,19.0,0.5,2.0,6.5,0.325,3.0,5.5,0.5355,0.0,6.0,6.0,8.0,1.0,0.5,2.0,1.5,24.0,-18.0,1.0,Overall,2023-24,2023-24,82.0,36.0,46.0,0.439,3971.0,3529.0,7584.0,0.465,1125.0,3092.0,0.364,1520.0,1906.0,0.797,1024.0,2639.0,3663.0,2180.0,1110.0,615.0,369.0,461.0,1522.0,1594.0,9703.0,-179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,50.0,32.0,0.61,3946.0,3385.0,7272.0,0.465,1083.0,2936.0,0.369,1396.0,1789.0,0.78,1039.0,2665.0,3704.0,1998.0,1085.0,612.0,336.0,431.0,1447.0,1565.0,9249.0,376.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1627749.0,33.5,7.0,14.5,0.4855,0.0,3.0,0.0,1.5,3.0,0.5,1.0,5.0,6.0,4.0,1.0,0.5,1.0,1.0,15.5,-11.0,1.0
22300890,1610612740,NOP,New Orleans,1627742,Brandon Ingram,Brandon,F,25.000000:06,5.0,7.0,0.714,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,2.0,3.0,12.0,8.0,1627742.0,2023-24,0.0,1610612740.0,NOP,26.0,64.0,64.0,2103.0,500.0,1017.0,0.492,86.0,242.0,0.355,246.0,307.0,0.801,43.0,281.0,324.0,363.0,50.0,40.0,163.0,145.0,1332.0,1627742.0,29.5,10.5,20.5,0.5095000000000001,1.0,3.5,0.35,10.0,11.0,0.889,1.0,6.0,7.0,5.0,0.5,0.0,1.5,2.0,32.0,21.0,1.0,Overall,2023-24,2023-24,82.0,49.0,33.0,0.598,3941.0,3484.0,7165.0,0.486,1023.0,2673.0,0.383,1445.0,1873.0,0.771,852.0,2753.0,3605.0,2210.0,1067.0,684.0,378.0,424.0,1508.0,1507.0,9436.0,362.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,25.0,57.0,0.305,3961.0,3466.0,7356.0,0.471,942.0,2712.0,0.347,1339.0,1772.0,0.756,891.0,2607.0,3498.0,2335.0,1147.0,634.0,388.0,474.0,1509.0,1487.0,9213.0,-528.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1627742.0,30.0,16.0,21.0,0.762,8.0,11.0,0.727,1.0,1.0,1.0,1.0,5.0,6.0,9.0,0.0,1.0,0.0,1.0,41.0,37.0,1.0
