GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON_PLAYER_ID,SEASON_SEASON_ID,SEASON_LEAGUE_ID,SEASON_TEAM_ID,SEASON_TEAM_ABBREVIATION,SEASON_PLAYER_AGE,SEASON_GP,SEASON_GS,SEASON_MIN,SEASON_FGM,SEASON_FGA,SEASON_FG_PCT,SEASON_FG3M,SEASON_FG3A,SEASON_FG3_PCT,SEASON_FTM,SEASON_FTA,SEASON_FT_PCT,SEASON_OREB,SEASON_DREB,SEASON_REB,SEASON_AST,SEASON_STL,SEASON_BLK,SEASON_TOV,SEASON_PF,SEASON_PTS,RECENT_0,TEAM_GROUP_SET,TEAM_GROUP_VALUE,TEAM_SEASON_YEAR,TEAM_GP,TEAM_W,TEAM_L,TEAM_W_PCT,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_TOV,TEAM_STL,TEAM_BLK,TEAM_BLKA,TEAM_PF,TEAM_PFD,TEAM_PTS,TEAM_PLUS_MINUS,TEAM_GP_RANK,TEAM_W_RANK,TEAM_L_RANK,TEAM_W_PCT_RANK,TEAM_MIN_RANK,TEAM_FGM_RANK,TEAM_FGA_RANK,TEAM_FG_PCT_RANK,TEAM_FG3M_RANK,TEAM_FG3A_RANK,TEAM_FG3_PCT_RANK,TEAM_FTM_RANK,TEAM_FTA_RANK,TEAM_FT_PCT_RANK,TEAM_OREB_RANK,TEAM_DREB_RANK,TEAM_REB_RANK,TEAM_AST_RANK,TEAM_TOV_RANK,TEAM_STL_RANK,TEAM_BLK_RANK,TEAM_BLKA_RANK,TEAM_PF_RANK,TEAM_PFD_RANK,TEAM_PTS_RANK,TEAM_PLUS_MINUS_RANK,OPPONENT_GROUP_SET,OPPONENT_GROUP_VALUE,OPPONENT_SEASON_YEAR,OPPONENT_GP,OPPONENT_W,OPPONENT_L,OPPONENT_W_PCT,OPPONENT_MIN,OPPONENT_FGM,OPPONENT_FGA,OPPONENT_FG_PCT,OPPONENT_FG3M,OPPONENT_FG3A,OPPONENT_FG3_PCT,OPPONENT_FTM,OPPONENT_FTA,OPPONENT_FT_PCT,OPPONENT_OREB,OPPONENT_DREB,OPPONENT_REB,OPPONENT_AST,OPPONENT_TOV,OPPONENT_STL,OPPONENT_BLK,OPPONENT_BLKA,OPPONENT_PF,OPPONENT_PFD,OPPONENT_PTS,OPPONENT_PLUS_MINUS,OPPONENT_GP_RANK,OPPONENT_W_RANK,OPPONENT_L_RANK,OPPONENT_W_PCT_RANK,OPPONENT_MIN_RANK,OPPONENT_FGM_RANK,OPPONENT_FGA_RANK,OPPONENT_FG_PCT_RANK,OPPONENT_FG3M_RANK,OPPONENT_FG3A_RANK,OPPONENT_FG3_PCT_RANK,OPPONENT_FTM_RANK,OPPONENT_FTA_RANK,OPPONENT_FT_PCT_RANK,OPPONENT_OREB_RANK,OPPONENT_DREB_RANK,OPPONENT_REB_RANK,OPPONENT_AST_RANK,OPPONENT_TOV_RANK,OPPONENT_STL_RANK,OPPONENT_BLK_RANK,OPPONENT_BLKA_RANK,OPPONENT_PF_RANK,OPPONENT_PFD_RANK,OPPONENT_PTS_RANK,OPPONENT_PLUS_MINUS_RANK,AGAINT_OPP_0
0022300885,1610612766,CHA,Charlotte,1628970,Miles Bridges,Miles,F,,35.000000:58,3.0,16.0,0.188,1.0,6.0,0.167,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,3.0,4.0,7.0,-8.0,1628970.0,2023-24,00,1610612766.0,CHA,26.0,69.0,67.0,2581.0,559.0,1210.0,0.462,157.0,450.0,0.349,174.0,211.0,0.825,71.0,434.0,505.0,231.0,65.0,33.0,138.0,118.0,1449.0,1628970.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,1630208,Nick Richards,Nick,C,,27.000000:15,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,1630208.0,2023-24,00,1610612766.0,CHA,26.0,67.0,51.0,1759.0,260.0,376.0,0.691,0.0,1.0,0.0,132.0,179.0,0.737,172.0,367.0,539.0,54.0,26.0,74.0,73.0,176.0,652.0,1630208.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,1630544,Tre Mann,Tre,G,,34.000000:25,7.0,9.0,0.778,2.0,4.0,0.5,2.0,2.0,1.0,0.0,6.0,6.0,4.0,2.0,0.0,2.0,2.0,18.0,-6.0,1630544.0,2023-24,00,1610612760.0,OKC,23.0,13.0,0.0,119.0,20.0,40.0,0.5,8.0,19.0,0.421,1.0,1.0,1.0,4.0,20.0,24.0,20.0,3.0,0.0,9.0,3.0,49.0,1630544.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,203995,Vasilije Micić,Vasilije,G,,28.000000:57,8.0,15.0,0.533,1.0,4.0,0.25,4.0,4.0,1.0,2.0,3.0,5.0,4.0,2.0,0.0,4.0,2.0,21.0,-2.0,203995.0,2023-24,00,1610612760.0,OKC,30.0,30.0,0.0,361.0,37.0,91.0,0.407,11.0,45.0,0.244,14.0,19.0,0.737,1.0,23.0,24.0,76.0,9.0,3.0,29.0,22.0,99.0,203995.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,1631121,Bryce McGowens,Bryce,,,17.000000:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-12.0,1631121.0,2023-24,00,1610612766.0,CHA,21.0,59.0,14.0,882.0,101.0,230.0,0.439,34.0,102.0,0.333,66.0,85.0,0.776,17.0,85.0,102.0,51.0,21.0,10.0,30.0,74.0,302.0,1631121.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,1629684,Grant Williams,Grant,,,32.000000:47,2.0,4.0,0.5,0.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,5.0,9.0,-21.0,1629684.0,2023-24,00,1610612742.0,DAL,25.0,47.0,33.0,1242.0,131.0,317.0,0.413,79.0,210.0,0.376,41.0,55.0,0.745,46.0,123.0,169.0,81.0,24.0,27.0,53.0,137.0,382.0,1629684.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,202722,Davis Bertans,Davis,,,25.000000:33,5.0,11.0,0.455,4.0,10.0,0.4,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,14.0,-10.0,202722.0,2023-24,00,1610612760.0,OKC,31.0,15.0,0.0,91.0,10.0,26.0,0.385,10.0,24.0,0.417,14.0,15.0,0.933,2.0,8.0,10.0,9.0,3.0,3.0,1.0,10.0,44.0,202722.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,1629716,Marques Bolden,Marques,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,1629716.0,2023-24,00,1610612749.0,MIL,26.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1629716.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,1630197,Aleksej Pokusevski,Aleksej,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,1630197.0,2023-24,00,1610612760.0,OKC,22.0,10.0,0.0,60.0,4.0,16.0,0.25,2.0,11.0,0.182,2.0,4.0,0.5,2.0,8.0,10.0,5.0,1.0,1.0,3.0,5.0,12.0,1630197.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,1641733,Nick Smith Jr.,Nick,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,1641733.0,2023-24,00,1610612766.0,CHA,20.0,51.0,0.0,729.0,113.0,289.0,0.391,63.0,146.0,0.432,13.0,15.0,0.867,18.0,54.0,72.0,59.0,10.0,7.0,39.0,55.0,302.0,1641733.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
0022300885,1610612766,CHA,Charlotte,1630550,JT Thor,JT,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,1630550.0,2023-24,00,1610612766.0,CHA,21.0,63.0,3.0,781.0,80.0,183.0,0.437,28.0,81.0,0.346,11.0,20.0,0.55,43.0,103.0,146.0,29.0,11.0,27.0,15.0,60.0,199.0,1630550.0,Overall,2023-24,2023-24,82.0,21.0,61.0,0.256,3946.0,3281.0,7133.0,0.46,989.0,2788.0,0.355,1189.0,1512.0,0.786,765.0,2538.0,3303.0,2033.0,1129.0,562.0,371.0,396.0,1472.0,1432.0,8740.0,-840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Overall,2023-24,2023-24,82.0,47.0,35.0,0.573,3956.0,3318.0,6964.0,0.476,903.0,2568.0,0.352,1519.0,2002.0,0.759,861.0,2608.0,3469.0,2023.0,1206.0,669.0,423.0,379.0,1618.0,1710.0,9058.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
